,DocID,Dialogue,Model,Summary,origin
39,13612049,"Rory: Hey Mitch, how are you? I hope you're doing ok. We are thinking of signing up Bill for that International camp. Sammy will be going too. Do you think it would be possible for you to take Bill and Sammy if you go down?
Mitch: I'm doing well - pretty tired. Yes, I do think that's possible :)
Rory: Great, that would mean a lot to us. Thanks a lot. 
Mitch: That'd be wonderful! July, I'll be at a few camps ;)
Rory: Of course, we'll chip in for gas. Ok, no problem :)
Mitch: Thx, no worries. I hope you're all doing well. Time is flying by ;)
Rory: Ok, great. I know, it's crazy.
Rory: Do you know exactly which date you'll be leaving?
Mitch: Sunday, the 29th
Rory: Ok, cool. It's such a long drive.
Mitch: Yeah, around 1000 km, but I'll try to get there early Mon morning.
Rory: That's a pretty ambitious undertaking :)
Mitch: I have to, camp starts Mon 9.
Rory: Just be careful, and take lots of breaks, don't fall asleep at the wheel, etc.
Mitch: I'll have the boys to keep me awake, and lots of snacks :)
Rory: Ok. We will probably put Bill on a Flixbus, so he'll arrive around 10 am Sun
Mitch: Cool, just make sure he has his phone on him.
Rory: Ok, no problem. We'll give him your number, but most likely Joanna will be picking him up.
Mitch: Oh, ok. That makes things easier. I'll meet him after.
Rory: Great, thanks a lot for doing this, I don't know how else we would get him down to Croatia.
Mitch: No problem. Talk to you later.
Rory: Ok, bye.",gpt4-32k-0613,"Rory and Mitch discuss plans for taking their kids, Bill and Sammy, to an International camp, which starts on Monday the 30th. Mitch agrees to drive the kids, despite the long journey of around 1000 km. Rory talks about having Bill on a Flixbus arriving Sunday morning, with Joanna likely picking him up. The two also discuss ensuring Bill has his phone on him and Rory passing Mitch's number to Bill. Mitch, who will also be attending a few camps in July, agrees to meet Bill upon arrival.",FacEval
40,13682217,"Guido: Hi, Agata, are you OK?
Agata: Hi, Guido. Sure, I'm OK :) And you?
Guido: I just have trouble understanding your posts on Facebook. 
Agata: Really?
Guido: Maybe it's because I don't know anything about Java? :(
Agata: Thanks for the concern :) All my Twitter posts go to my Facebook account. I think I might change that! 
Guido: Don't worry :)
Agata: By the way, it's JavaScript, not Java. Except for the name they really have not much in common :)
Guido: Sounds like Chinese to me :(
Agata: :)
Guido: It's hard to understand the concept :(
Agata: Sorry. After just one month of coding I would be like plain English to you :P
Guido: I can see that you enjoy it.
Agata: I really do. Finally I found something interesting for me.
Guido: And what about you husband? 
Agata: What about him?
Guido: Doesn't he complain about your new job?
Agata: Not at all! Why would he? 
Guido: So you don't speak to him in Chinese language? I mean in JavaScript language, hahahha",gpt4-32k-0613,"Guido and Agata discuss Agata's recent social media posts about coding in JavaScript which appear confusing to Guido who has no knowledge of the topic. Agata explains that she's been learning coding for a month and enjoys it immensely. When Guido asks if her husband complains about her new job, she dismisses the idea, implying her husband supports her endeavors. Guido jokingly suggests Agata might communicate with her husband in ""JavaScript language,"" likening it to speaking in ""Chinese.""",FacEval
41,13811786,"Lee: I'm scared and confused. The digital wizard client manager who normally wears only hoodies, just put on a proper dress shirt and a suit jacket.
Lee: The Russians are coming!
Andy: Maybe he has a date after work?
Andy: Possibly with a Russian soldier ;)
Lee: If I'm not mistaken, he has some sort of a client related presentation.
Lee: But it's still weird.
Lee: I've been here for almost 5 months and this is the first time I see something like this. :D
Andy: Take pictures and make fun of him in a couple of weeks :P
Lee: I should.
Lee: Quick picture and post to FB.
Andy: The corporate one!
Lee: Yeah!
Lee: But on a more interesting topic, I went and pre-purchased RoS CE in a temporal break of my brains.
Andy: Digital or the ""real"" one?
Lee: Digital.
Andy: Did it unlock any features already?
Lee: Pet for WoW, some decals for SC2.
Lee: Pre-ordering opened up a hero in a game not yet released. :D
Andy: So basically you got some goodies that you would get anyway by buying it closer to launch date? :P
Lee: Yeah, preorder...
Lee: Wait, wait! Wings! Wings and a Demon Hunter for Heroes of the Storm.
Lee: Although wings not applied yet and I prefer the look of the wings from the original CE.
Lee: <file_other>
Andy: ""or anyone who redeems a Reaper of Souls retail game key on or before March 31"" - so basically what I said :P
Lee: Well yeah but I just took a quick bullet when I still had some money on my account.",gpt4-32k-0613,"Lee and Andy discuss their surprise at their typically casual coworker wearing formal attire, joking that it may be because of a date or Russian visitors. However, Lee believes it's for a client presentation. The pair also discuss buying and pre-ordering games. Lee has pre-purchased RoS CE digitally, which has released some special features for him in a few games. Despite debating the true value of pre-ordering, Lee is excited for the special features, disclosing his preference for the original CE's wings feature.",FacEval
42,13728117,"Sam: <file_gif>
Sam: Good afternoon, is this available?
Lia: Hi, how can I help you?
Sam: I'm interested in this product. Are the earphones available?
Lia: Yes, they are.
Sam: where can I collect them?
Lia: Well, you can have them delivered to you through courrier - this costs 4 (pay on delivery)
Lia: I'm afraid collecting them personally is a little difficult, as the product can only be collected in Garstang (where the company is located)
Sam: Okay.
Sam: Are they new? Do you have any other colors that white?
Lia: Completely new - we also offer grey and pink.
Sam: Then I would like the white ones please.
Lia: Okay, so I just need your address and telephone
Sam: The total costs 187 - can I lower the price to 180??
Lia: fraid not - company policy.
Sam: Oh, okay.
Sam: How long does it take for the product to arrive?
Lia: It generally arrives the next day, in rare instances it's longer.",gpt4-32k-0613,"Sam inquired about the availability of a pair of earphones from Lia. Lia clarified that they are indeed in stock and while they cannot be collected in person unless in Garstang, they can be delivered via courier for a fee. The earphones, available in white, grey and pink, are completely new. Sam decided to purchase the white ones. Despite his attempt to negotiate the price down from 187, Lia explained that it was against company policy. The product is expected to be delivered the next day.",FacEval
43,13821443,"Jeff: Have you heard about this Christmas at Wall Street?
Peter: Yup, was apparently the worst since the end of the 19th century
Miranda: but it's bounced back since, no panic
Jeff: I've listened to some radio podcasts about the American economy
Jeff: and it's pretty scary, I mean the economic war on China that Trump is waging and all his unpredictability
Jeff: but I'm not an economist
Peter: I know, it's hard to say what may happen because Trump is rather unpredictable
Peter: But people in my bank seem calm, at least 2019 should be calm
Miranda: yup, calm, but the global economy will get weaker
Miranda: and the growth will be weaker but not tragic, I suppose
Jeff: and the EU? How do you think?
Miranda: We just don't know what will happen to the UK and with Brexit 
Miranda: There are many different scenarios possible
Miranda: but it seems that 2020 may be much worse
Peter: I agree, I'd expect a global economic meltdown in the early 2020s",gpt4-32k-0613,"Jeff, Peter, and Miranda discussed the economic downturn on Wall Street during Christmas, marking it as the worst since the 19th century. However, they noted that it has since rebounded. They also discussed the current economic conflict between the U.S. and China, attributing much of the unpredictability to President Trump. Although they aren't economists, they suggest that 2019 may be calm, but that global economic growth may slow. They are uncertain about the impact of Brexit on the EU, but anticipate that 2020 could potentially bring a global economic meltdown.",FacEval
44,13863152,"Aldo: Hi, did you get my email?
Marco: Yes I did, thank you
Aldo: I hope you like my article
Aldo: It took me weeks to finish it
Marco: Ok, I'll print it and read it right now
Aldo: Thanks
Marco: How many pages is it?
Marco: Ok, got it, it's 12
Aldo: Yep, 12
Marco: Ok",gpt4-32k-0613,Aldo emailed Marco an article that took him weeks to finish. Marco confirmed that he received the email and plans to print out the 12-page article and read it immediately.,FacEval
45,13681516,"Zoe: <file_video>
Frank: Love you!
Zoe: :-*
Frank: Have a good day, babe :-*",gpt4-32k-0613,"Frank and Zoe express affection for each other, with Zoe sending a video file and both wishing each other a good day.",FacEval
46,13820579,"Eve: Where are we meeting?
Charlie: at the entrance
Nicole: yes, it's the best place. We would't find each other inside, it'll be too crowded
Eve: ok!",gpt4-32k-0613,"Eve, Charlie, and Nicole agree to meet at the entrance due to concerns about the crowdedness inside.",FacEval
47,13729197,"Daria: I got a new job
Kelsey: wooow where?
Daria: For a law firm! 
Kelsey: You go girl! 
Kelsey: So fast for a new graduate 
Kelsey: Well done!! 
Daria: Yeah!! 
Kelsey: Congrats!  
Daria: Thx",gpt4-32k-0613,"Daria informed Kelsey that she has secured a new job at a law firm, a swift achievement for a new graduate. Kelsey congratulated her and expressed enthusiasm and support for Daria's accomplishment.",FacEval
48,13716595,"Ed: Sinners!! Sex is for married people
Valerie:  double sin if its anything but missionary style!
Chris: Then you go get married & leave us all alone
Lor: You better hope all non sin living is worth it or your consciousness after death is going to be butt hurt for eternity lol
Atnee: Ed, take it easy
Jessica: And the only purpose for sex is to make babies! !! That's it, hahaha 
Atnee: Lol
Ed: Valerie , triple sin if you enjoy it!
Jessica: And only for procreation. :-))) And not to be enjoyed. :-)))
Matt: Ed, Ok. See you in hell !! 
Ed: Matt , No you wont. I dont even look on the direction of another man",gpt4-32k-0613,"In a conversation among different individuals, opinions were shared about sex, often with humorous undertones. Ed suggests that individuals should only have sex within marriage and that it should not be enjoyed, both sentiments echoed by Jessica who adds that the purpose of sex should merely be for procreation. Valerie humorously adds that sex positions other than missionary are considered a ""double sin"". Chris responded with a suggestion that those with such beliefs should keep them within their own married lives. Lor warned of potentially negative afterlife consequences stemming from non-sinful living. Matt humorously commented that he would meet Ed in hell, to which Ed quipped that he wouldn't be looking in Matt's direction. Atnee played the role of a mediator, attempting to moderate Ed's fervor.",FacEval
