,DocID,Dialogue,Model,Summary,origin
102,13862683,"Drade: Mum he got out of the group chatting room
Marenda: I am sure he is angry!
Marenda: Why did you act that aggressively?
Marenda: You know your brother's temper
Drade: I just said what he had said was wrong!
Marenda: Apologize and send the invitation to him
Drade: Why should I?
Drade: I didn't say anything wrong!!!!!
Drade: He failed in his business, didn't he?
Marenda: But did you have to talk about it?
Drade: He acted like an asshole first
Marenda: Language! No need to talk about it more",gpt4-32k-0613,"Drade and his mother, Marenda, are discussing a disagreement Drade had with his brother, which led him to leave their group chat. Drade confronted his brother about his failed business, causing him to exit the chat angrily. Marenda insists that Drade apologize and re-invite his brother back into the chat, but Drade is adamant that he did nothing wrong and does not want to apologize.",FacEval
103,13728942,"Dolph: hey
Dolph: remember to bring your passport tomorrow
Ziggler: Cool, i will",gpt4-32k-0613,Dolph reminds Ziggler to bring his passport tomorrow and Ziggler acknowledges and agrees to it.,FacEval
104,13813827,"Abigail: Why didn't you attend the part last night? :/
Ethan: I am currently in Los Angeles dat's why it was impossible for me
Abigail: When did you leave for LA? :o  You didnt even tell me
Ethan: Why did you wanted know about it ?
Abigail: Well! you are my friend and I dont even know that you are outta town. Dont seems good
Ethan: Don't worry. I would be back after 3 or 2 days
Abigail: Let me know when you reach back
Ethan: Sure. Will meet soon",gpt4-32k-0613,Abigail was upset that Ethan did not attend a party and didn't inform her that he was out of town in Los Angeles. Ethan reassures her that he will be back in 2-3 days and will meet up with her once he returns.,FacEval
105,13717117,"Mark: who wants to go and see 'Batman. New Beginning' this Sat at 7?
Clint: me!
Phil: me too! 
Mark: cool. I can get tickets for us all.
Clint: thats great",gpt4-32k-0613,"Mark, Clint, and Phil plan to see 'Batman. New Beginning' on Saturday at 7. Mark offers to get the tickets for everyone.",FacEval
106,13731212,"Chandler: Phoebe!! Do you have money?? 
Phoebe: Yes I have .. But why do you need it..
Chandler: Open your door.. And pay the delivery guy standing outside my door..
Phoebe: Oh chandler !! you idiot... On my way..",gpt4-32k-0613,"Chandler asks Phoebe for money to pay for a delivery and requests her to handle it as the delivery person is outside his door. Phoebe agrees, albeit calling Chandler an idiot.",FacEval
107,13864408,"Jessica: I went to the second hand shop downtown 
Frank: Cool
Raphael: What did you get?
Jessica: Lots of stuff
Jessica: A table, six chairs, a vase, a pile of clothes
Frank: That's really a lot of stuff :-)
Raphael: send us pictures
Jessica: <photo_file>
Jessica: <photo_file>
Raphael: Beautiful table
Raphael: Is it wood?
Jessica: yes, oak 
Raphael: Awesome
Jessica: <photo_file>
Frank: These are the clothes?
Frank: I love the black dress
Jessica: It's absolutely beautiful
Jessica: As soon as I saw it I knew it would be mine
Jessica: I'm so happy with what I bought
Jessica: And the best is I paid only 70 euros for all of that!!",gpt4-32k-0613,"Jessica went to a second-hand shop downtown and purchased a number of items including a table, six chairs, a vase, and a pile of clothes. She shared photos of her purchases with her friends Frank and Raphael. Raphael found the table, which is made of oak, appealing. Frank particularly liked a black dress among the clothes Jessica bought. Jessica expressed her satisfaction with her purchases and excitedly mentioned that she only paid 70 euros for everything.",FacEval
108,13863223,"Leah: <fIie_others>
Kristi: What is this?(?_?)
Leah: If you go to this link, you can get 20% discount coupon <3<3<3
Kristi: What coupon is this? (_;)
Leah: All the items on this online shop. 
Leah: Havent you talked to me that you needed new trainers?
Kristi: You remembered! Yes I did! (*^0^*)
Leah: I have a favor as well_(._.)_
Leah: Put my ID onto the reference code. Direndia45()
Kristi: What can you get if I do that?
Leah: I will get some accumulated money for the shopping next time.(*_*)(*_*)(*_*)
Kristi: Alright.  (^.^)
Kristi: You smart consumer! (^_-)-(^_-)-",gpt4-32k-0613,"Leah informs Kristi about a 20% discount coupon for an online shop. She remembers that Kristi needs new trainers, implying that Kristi could use the coupon for this purchase. Leah also asks Kristi to put her ID, Direndia45, onto the reference code when she uses the coupon, so Leah can accumulate money for her own future shopping. Kristi agrees to this and compliments Leah for being a smart consumer.",FacEval
109,13828600,"Ollie: Hi , are you in Warsaw
Jane: yes, just back! Btw are you free for diner the 19th?
Ollie: nope!
Jane: and the  18th?
Ollie: nope, we have this party and you must be there, remember?
Jane: oh right! i lost my calendar..  thanks for reminding me
Ollie: we have lunch this week?
Jane: with pleasure!
Ollie: friday?
Jane: ok
Jane: what do you mean "" we don't have any more whisky!"" lol..
Ollie: what!!!
Jane: you just call me and the all thing i heard was that sentence about whisky... what's wrong with you?
Ollie: oh oh... very strange! i have to be carefull may be there is some spy in my mobile! lol
Jane: dont' worry, we'll check on friday.
Ollie: don't forget to bring some sun with you
Jane: I can't wait to be in Morocco..
Ollie: enjoy and see you friday
Jane: sorry Ollie, i'm very busy, i won't have time for lunch  tomorrow, but may be at 6pm after my courses?this trip to Morocco was so nice, but time consuming!
Ollie: ok for tea!
Jane: I'm on my way..
Ollie: tea is ready, did you bring the pastries?
Jane: I already ate them all... see you in a minute
Ollie: ok",gpt4-32k-0613,"Ollie and Jane arrange to meet up in Warsaw, first attempting to schedule dinner on the 19th and 18th but Ollie was unavailable. They remember a party they have scheduled and decide to have lunch during the upcoming week. Jane jokes about an overheard comment Ollie made about a lack of whiskey. Later, Jane mentions going to Morocco but is tied up after her return and suggests meeting Ollie for tea after her classes. Ollie agrees, and Jane informs him on her way over that she has already eaten all the pastries she was bringing with her.",FacEval
110,13611370,"Derek: Judy, r you leaving for the weekend?
Judy: Nah
Derek: So can you feed my animals on Friday and Saturday?
Judy: sure, no problem
Derek: Thank you :) Maybe on Thursday I would give you my keys?
Judy: Ok
Derek: Thanks :) Later I will tell you the details :)
Judy: surely",gpt4-32k-0613,"Derek asked Judy if she could feed his animals on Friday and Saturday as she's not leaving for the weekend. Judy agreed and Derek planned to hand over his keys to her on Thursday. He also told her that he would provide further details later, to which she agreed.",FacEval
111,13829773,"Ola: Hello Kate, sorry for not keeping in touch properly. As expected, we have hardly any connectivity here in Cuba. But we're doing fine and enjoying our trip. How are the things at home?
Kate: At long last! Started to worry. Nothing new happening, if you disregard all that Xmas craze. Momo has recovered from her injury and frolicking again.
Kate: <file_photo>
Kate: Good old Momo! Yes, it is your scarf!
Ola: NO!!! It's one of my favorites! The one from Laos!
Kate: Too late. Momo thinks it belongs to her now. Get yourself a new one. They surely have nice ones there.
Ola: Not at all. Only cheapish cotton blouses with horrible multi-coloured embroidery or some equally horrible crochetted tops. No shawls or scarfs.
Ola: <file_photo>
Kate: Wait a sec!
Kate: <file_photo>
Kate: Isn't it similar?! Mum would probably like it. Why don't you?
Ola: Not a bad idea. But the quality is usually crappy.
Kate: And if you go to some boutique shop or something? Not at a market as in your pics?
Ola: I might try and find some. Would you like one too?
Kate: Not really. And Mum would prefer to be the only one with an authentic Cuban blouse :))
Ola: OK I'll have a look. Greets to everyone at home pls.
Kate: Take care!",gpt4-32k-0613,"Ola, who is in Cuba, apologized to Kate for not being in touch due to poor connectivity. She mentioned the lack of quality scarf options, prompting Kate to suggest purchasing an embroidered blouse for their mother. Before ending the conversation, she planned to find a boutique shop for better quality items and promised to send their mother's blouse. Additionally, Kate also updated Ola on the situation at home, including their pet Momo's recovery and mischief with Ola's scarf.",FacEval
112,13680874,"Tiffany: buy me a burger on your way home
Railey: ok
Tiffany: thx, sis :)",gpt4-32k-0613,"Tiffany asks Railey to buy her a burger on her way home, to which Railey agrees.",FacEval
113,13813011,"Nova: Do know that people are photoshoping Timothe Chalamet into artworks? :D
Nova: It's hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you're so right! :D he looks as if he read Rimbaud's poems and drank absinthe on a daily basis
Dominic: hahaha XD it's so accurate",gpt4-32k-0613,"Nova and Dominic are discussing an internet trend where actor Timothe Chalamet is photoshopped into artworks. They find it amusing and compare Chalamet's doctored appearance to a young man from a 19th-century portrait. They joke that he looks as if he were an absinthe-drinking, Rimbaud poem-reading individual from that era.",FacEval
114,13727853,"Jen: I think I'm through with the dickhead. He's being a pain again. I'm going to tell him to move out.
Jane: Did he at least give you back the money he owes you?
Jen: No. He's freeloading and said he has no intention of giving back my money because I don't deserve it with the way I act.
Jane: He has a nerve doesn't he? How dare he?!!!
Jen: I've learnt to hate him with a passion. He's like vermin that you can't cull.
Jen: Abusive, nasty, annoying, irresponsible. He disgusts me.
Jane: Get rid of him! I told you right from the beginning that he's no good.
Jen: Yeah you were absolutely right.. as always.
Jane: I hate to say it but I can smell a fucktard a mile away.
Jen: I seem to pick them, don't I?
Jen: Sometimes I think it is my fault. If only I could be a better person, if only, if only....
Jane: You know that way of thinking will get you nowhere fast. It's self defeating. That's what the abusers want you think that you're bad and you deserve every bit of abuse that they dish out.
Jen: What if he doesn't leave? I'm afraid of asking him to leave 'cause it will only cause another fight.
Jane: You can't spend your whole life walking on eggshells.
Jen: Yeah, you're right... but how do I get out of this mess?
Jane: I think you've got to cut your losses and just move on.
Jen: Easier said than done.
Jane: I know. You've gotta do it Hon. If you don't things will only get worse. Think of how much worse they've already got since you met him.
Jen: Yeah you're right. Sometimes I just don't have the strength. 
Jane: I believe in you. Please do it! Remember I'm always there for you.",gpt4-32k-0613,"Jen is considering ending her relationship with a man who is abusive, exploitative, and refuses to pay her back the money he owes her. Her friend, Jane, supports her decision, pointing out that she had warned Jen from the beginning about this man. Jen admits she's scared of the confrontation that will ensue when she asks him to leave, but Jane encourages her to cut her losses and move on. Jane reassures Jen that she can lean on her for support.",FacEval
