,Unnamed: 0,DocID,Dialogue,Model,Summary,w/ Error,CorefE,CorefE_text,CircE,CircE_text,OutE,OutE_text,GramE,GramE_text,PredE,PredE_text,SubjObjE,SubjObjE_text,OtherE,OtherE_text,LinkE,LinkE_text,origin,SummaC-ZS_score,SummaC-Conv_score
55,55,13865301,"Marsha: Guys, we've planned the trip with John last night as we promised
Cynthia: great, thank you for that
Marsha: but of course you have to agree on that
Mohammad: sure, but I really trust you
Gavin: me too
Marsha: so as we decided last time, we will spend a week just on the beach 
Marsha: we all wanted some calm, nice place, right?
Gavin: yes!!! 
Marsha: John found this little hotel in Nosy Be
Marsha: <file_photo>
Marsha: and their website: <file_other>
Marsha: it's quite basic the website, but it may actually be a good sign
Gavin: I love it!
Cynthia: it seems just perfect
Marsha: I know
Marsha: it's more expensive than hotels on the mainland
Marsha: but it seems to be the most beautiful place in Madagascar
Mohammad: so let's go there, it's still cheaper than Italy for example
Marsha: exactly!",human_ref,"Marsha and John planned the trip. They will spend a week on the beach with Cynthia, Mohammad and Gavin. They will all stay in a hotel in Nosy Be.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.145294189453125,0.3348225951194763
56,56,13865301,"Marsha: Guys, we've planned the trip with John last night as we promised
Cynthia: great, thank you for that
Marsha: but of course you have to agree on that
Mohammad: sure, but I really trust you
Gavin: me too
Marsha: so as we decided last time, we will spend a week just on the beach 
Marsha: we all wanted some calm, nice place, right?
Gavin: yes!!! 
Marsha: John found this little hotel in Nosy Be
Marsha: <file_photo>
Marsha: and their website: <file_other>
Marsha: it's quite basic the website, but it may actually be a good sign
Gavin: I love it!
Cynthia: it seems just perfect
Marsha: I know
Marsha: it's more expensive than hotels on the mainland
Marsha: but it seems to be the most beautiful place in Madagascar
Mohammad: so let's go there, it's still cheaper than Italy for example
Marsha: exactly!",bart_large,"Marsha, Cynthia, Mohammad and Gavin are going to Madagascar. They will spend a week on the beach. John found a hotel in Nosy Be.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.21092987060546875,0.5601332187652588
57,57,13865301,"Marsha: Guys, we've planned the trip with John last night as we promised
Cynthia: great, thank you for that
Marsha: but of course you have to agree on that
Mohammad: sure, but I really trust you
Gavin: me too
Marsha: so as we decided last time, we will spend a week just on the beach 
Marsha: we all wanted some calm, nice place, right?
Gavin: yes!!! 
Marsha: John found this little hotel in Nosy Be
Marsha: <file_photo>
Marsha: and their website: <file_other>
Marsha: it's quite basic the website, but it may actually be a good sign
Gavin: I love it!
Cynthia: it seems just perfect
Marsha: I know
Marsha: it's more expensive than hotels on the mainland
Marsha: but it seems to be the most beautiful place in Madagascar
Mohammad: so let's go there, it's still cheaper than Italy for example
Marsha: exactly!",mv-bart_large,"Marsha, John, Cynthia, Mohammad and Gavin are going to Nosy Be, Madagascar for a week on the beach. They will stay in a little hotel.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.20988845825195312,0.21710409224033356
58,58,13865301,"Marsha: Guys, we've planned the trip with John last night as we promised
Cynthia: great, thank you for that
Marsha: but of course you have to agree on that
Mohammad: sure, but I really trust you
Gavin: me too
Marsha: so as we decided last time, we will spend a week just on the beach 
Marsha: we all wanted some calm, nice place, right?
Gavin: yes!!! 
Marsha: John found this little hotel in Nosy Be
Marsha: <file_photo>
Marsha: and their website: <file_other>
Marsha: it's quite basic the website, but it may actually be a good sign
Gavin: I love it!
Cynthia: it seems just perfect
Marsha: I know
Marsha: it's more expensive than hotels on the mainland
Marsha: but it seems to be the most beautiful place in Madagascar
Mohammad: so let's go there, it's still cheaper than Italy for example
Marsha: exactly!",co-ref bart large,"Marsha, John, Gavin and Mohammad are going on a trip to Madagascar. They will spend a week on the beach. John found a little hotel in Nosy Be.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.3457845052083333,0.5640091300010681
59,59,13865301,"Marsha: Guys, we've planned the trip with John last night as we promised
Cynthia: great, thank you for that
Marsha: but of course you have to agree on that
Mohammad: sure, but I really trust you
Gavin: me too
Marsha: so as we decided last time, we will spend a week just on the beach 
Marsha: we all wanted some calm, nice place, right?
Gavin: yes!!! 
Marsha: John found this little hotel in Nosy Be
Marsha: <file_photo>
Marsha: and their website: <file_other>
Marsha: it's quite basic the website, but it may actually be a good sign
Gavin: I love it!
Cynthia: it seems just perfect
Marsha: I know
Marsha: it's more expensive than hotels on the mainland
Marsha: but it seems to be the most beautiful place in Madagascar
Mohammad: so let's go there, it's still cheaper than Italy for example
Marsha: exactly!",condigsum bart large,"Marsha, Cynthia, Mohammad, Gavin and John are going on a trip to Madagascar. They will spend a week on the beach in Nosy Be hotel.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.31885528564453125,0.20028488337993622
60,60,13864476,"Natalia: should we book this flight before it gets more expensive?
Harriet: yes, let's do it today
Lara: yup!",human_ref,"Natalia, Harriet and Lara will book flight tickets today.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.03155517578125,0.20128247141838074
61,61,13864476,"Natalia: should we book this flight before it gets more expensive?
Harriet: yes, let's do it today
Lara: yup!",bart_large,"Natalia, Harriet and Lara will book the flight today.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.08819961547851562,0.20128247141838074
62,62,13864476,"Natalia: should we book this flight before it gets more expensive?
Harriet: yes, let's do it today
Lara: yup!",mv-bart_large,"Natalia, Harriet, Lara and Lara will book the flight today.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.11405754089355469,0.20128247141838074
63,63,13864476,"Natalia: should we book this flight before it gets more expensive?
Harriet: yes, let's do it today
Lara: yup!",co-ref bart large,"Natalia, Harriet and Lara will book the flight today.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.08819961547851562,0.20128247141838074
64,64,13864476,"Natalia: should we book this flight before it gets more expensive?
Harriet: yes, let's do it today
Lara: yup!",condigsum bart large,"Natalia, Harriet, Lara and Lara will book the flight today.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.11405754089355469,0.20128247141838074
65,65,13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",human_ref,"On the following week, Sarah will get her time off from Monday to Wednesday.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.28179931640625,0.2798272967338562
66,66,13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",bart_large,"Sarah will be denied from the PTO because of seniority. Boris will give her first choice of dates the week after. Sarah will have a long weekend, so Boris will amend her request for Monday through Wednesday.",0,,,,,,,,,,,,,0.0,,,,FacEval,-0.16873613993326822,0.2903608977794647
67,67,13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",mv-bart_large,"Boris has to deny Sarah's request for PTO because she is too low on the totem pole. He will give her first choice of dates the week after. Sarah will have a long weekend. Boris will amend her request for the following week, Monday through Wednesday.",1,,,,,,,,,,,,,1.0,,,,FacEval,-0.00466156005859375,0.33265548944473267
68,68,13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",co-ref bart large,Boris has to deny Sarah's PTO request because she is too low on the totem pole. He will give her first choice of dates the week after. Sarah will have a long weekend. Boris will see his assistant at her earliest convenience.,1,,,,,,,,,,,,,1.0,,,,FacEval,0.0446014404296875,0.34368276596069336
69,69,13680968,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority. 
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",condigsum bart large,"Boris has to deny Sarah's request for PTO because she is too low on the totem pole. He will give her first choice of dates the week after. Sarah will have a long weekend. Boris will amend her request for the following week, Monday through Wednesday.",1,,,,,,,,,,,,,1.0,,,,FacEval,-0.00466156005859375,0.33265548944473267
70,70,13731477,"Gene: Did you get the package I sent you
Jack: No, when did you send it?
Gene: on Friday
Jack: shit I should have gotten it by now
Jack: send me the tracking umber I;ll check whats up
Gene: 12345678900",human_ref,"Jack has not received yet the package Gene had sent him on Friday. She sent him the tracking number, so he could check the status of the shipment.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.0309295654296875,0.21584367752075195
71,71,13731477,"Gene: Did you get the package I sent you
Jack: No, when did you send it?
Gene: on Friday
Jack: shit I should have gotten it by now
Jack: send me the tracking umber I;ll check whats up
Gene: 12345678900",bart_large,Gene sent a package to Jack on Friday. Jack hasn't received it yet. Gene sends him the tracking.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.052734375,0.22937066853046417
