,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
42,13828103,"Lincoln: Heeyyy ;* whats up
Fatima: I talked to Jenson, he’s not too happy ;p
Lincoln: the place sucks??
Fatima: No, the place is ok, I think, we can go there, it’s about Alene
Lincoln: typical, dont worry about it
Fatima: He thinks she may have a depression :[
Lincoln: nothin new, everyone has it, she needs a doctor then
Fatima: But she won’t go ;/
Lincoln: so she’s destroying her life fuck it its not your problem
Fatima: It is, they’re both my friends!
Lincoln: you better think what to do if they break up
Fatima: Ehh yes Ill have a problem ;//
Lincoln: both blaming each other and talking with you about it, perfect
Fatima: Alene is just troubled… She’d been through a lot…
Lincoln: everyone has their problems, the question is are ya doin sth about them
Fatima: She has problems facing it, don’t be surprised :[
Lincoln: then it is her problem
Fatima: You are so cruel at times… o.O
Lincoln: maybe, for me its just a common sense
Fatima: Why can’t everyone be just happy???
Lincoln: youll not understand, you had good childhood, nice parents, you have no idea
Fatima: Probably, true… Well I can be just grateful o.o
Lincoln: do that and stop worrying about others, youre way to bautful for that <3
Fatima: :*:*:*",MV-BART,Fatima talked to Jenson and Alene about Alene. Jenson thinks Alene may have a depression. Alene won't go to the doctor. Fatima and Jenson are Fatima's friends. They will go there.,no,,yes,Fatima,yes,They will go there,no,,no,,no,,no,,no,,1
43,13828103,"Lincoln: Heeyyy ;* whats up
Fatima: I talked to Jenson, he’s not too happy ;p
Lincoln: the place sucks??
Fatima: No, the place is ok, I think, we can go there, it’s about Alene
Lincoln: typical, dont worry about it
Fatima: He thinks she may have a depression :[
Lincoln: nothin new, everyone has it, she needs a doctor then
Fatima: But she won’t go ;/
Lincoln: so she’s destroying her life fuck it its not your problem
Fatima: It is, they’re both my friends!
Lincoln: you better think what to do if they break up
Fatima: Ehh yes Ill have a problem ;//
Lincoln: both blaming each other and talking with you about it, perfect
Fatima: Alene is just troubled… She’d been through a lot…
Lincoln: everyone has their problems, the question is are ya doin sth about them
Fatima: She has problems facing it, don’t be surprised :[
Lincoln: then it is her problem
Fatima: You are so cruel at times… o.O
Lincoln: maybe, for me its just a common sense
Fatima: Why can’t everyone be just happy???
Lincoln: youll not understand, you had good childhood, nice parents, you have no idea
Fatima: Probably, true… Well I can be just grateful o.o
Lincoln: do that and stop worrying about others, youre way to bautful for that <3
Fatima: :*:*:*",CODS,Fatima and Jensen can go to Alene's place. Alene has depression and needs to see a doctor. Fatima will be grateful if Alene and Jenson break up.,yes,can go to Alene's place,no,,no,,no,,no,,yes,if Alene and Jenson break up.,no,,no,,1
44,13680993,"Adelina: Hi handsome. Where you you come from?
Cyprien: What do you mean?
Adelina: What do you mean, ""what do you mean""? It's a simple question, where do you come from?
Cyprien: Well I was born in Jarrow, live in London now, so you could say I came from either of those places
Cyprien: I was educated in Loughborouogh, so in a sense I came from there.
Adelina: OK. 
Cyprien: In another sense I come from my mother's vagina, but I dare say everyone can say that.
Adelina: Are you all right?
Cyprien: IN another sense I come from the atoms in the air that I breath or the food I eat, which comes to me from many places, so all I can say is ""I come from Planet Earth"".
Adelina: OK, bye. If you're gonna be a dick...
Cyprien: Wait, what you got against earthlings?",BART,Cyprien was born in Jarrow and lives in London now. He was educated in Loughborouogh and he considers himself to be from Planet Earth.,no,,no,,no,,no,,no,,no,,no,,no,,0
45,13680993,"Adelina: Hi handsome. Where you you come from?
Cyprien: What do you mean?
Adelina: What do you mean, ""what do you mean""? It's a simple question, where do you come from?
Cyprien: Well I was born in Jarrow, live in London now, so you could say I came from either of those places
Cyprien: I was educated in Loughborouogh, so in a sense I came from there.
Adelina: OK. 
Cyprien: In another sense I come from my mother's vagina, but I dare say everyone can say that.
Adelina: Are you all right?
Cyprien: IN another sense I come from the atoms in the air that I breath or the food I eat, which comes to me from many places, so all I can say is ""I come from Planet Earth"".
Adelina: OK, bye. If you're gonna be a dick...
Cyprien: Wait, what you got against earthlings?",UniLM,"Cyprien came from Jarrow , lives in London , and came from Loughborouogh .",yes,came from,no,,no,,no,,no,,no,,no,,no,,1
46,13680993,"Adelina: Hi handsome. Where you you come from?
Cyprien: What do you mean?
Adelina: What do you mean, ""what do you mean""? It's a simple question, where do you come from?
Cyprien: Well I was born in Jarrow, live in London now, so you could say I came from either of those places
Cyprien: I was educated in Loughborouogh, so in a sense I came from there.
Adelina: OK. 
Cyprien: In another sense I come from my mother's vagina, but I dare say everyone can say that.
Adelina: Are you all right?
Cyprien: IN another sense I come from the atoms in the air that I breath or the food I eat, which comes to me from many places, so all I can say is ""I come from Planet Earth"".
Adelina: OK, bye. If you're gonna be a dick...
Cyprien: Wait, what you got against earthlings?",MV-BART,"Cyprien was born in Jarrow and lives in London now, but he was educated in Loughborouogh, so in a sense he came from there. Cyprien comes from his mother's vagina.",no,,no,,no,,no,,no,,no,,no,,no,,0
47,13680993,"Adelina: Hi handsome. Where you you come from?
Cyprien: What do you mean?
Adelina: What do you mean, ""what do you mean""? It's a simple question, where do you come from?
Cyprien: Well I was born in Jarrow, live in London now, so you could say I came from either of those places
Cyprien: I was educated in Loughborouogh, so in a sense I came from there.
Adelina: OK. 
Cyprien: In another sense I come from my mother's vagina, but I dare say everyone can say that.
Adelina: Are you all right?
Cyprien: IN another sense I come from the atoms in the air that I breath or the food I eat, which comes to me from many places, so all I can say is ""I come from Planet Earth"".
Adelina: OK, bye. If you're gonna be a dick...
Cyprien: Wait, what you got against earthlings?",CODS,Cyprien was born in Jarrow and now lives in London.,no,,no,,no,,no,,no,,no,,no,,no,,0
48,13816842,"Albert: I've just passed the driving exam holy fuck!
Albert: 4th attempt!
Juliet: Congrats mate! Now nothing can stop you 💪",BART,Albert passed his driving exam for the fourth time.,no,,no,,no,,no,,yes,for,no,,no,,no,,1
49,13816842,"Albert: I've just passed the driving exam holy fuck!
Albert: 4th attempt!
Juliet: Congrats mate! Now nothing can stop you 💪",UniLM,Albert has just passed his driving exam .,no,,no,,no,,no,,no,,no,,no,,no,,0
50,13816842,"Albert: I've just passed the driving exam holy fuck!
Albert: 4th attempt!
Juliet: Congrats mate! Now nothing can stop you 💪",MV-BART,Albert has just passed the driving exam on his 4th attempt.,no,,no,,no,,no,,no,,no,,no,,no,,0
51,13816842,"Albert: I've just passed the driving exam holy fuck!
Albert: 4th attempt!
Juliet: Congrats mate! Now nothing can stop you 💪",CODS,Albert passed his driving exam for the 4th time.,no,,no,,no,,no,,yes,for,no,,no,,no,,1
52,13612019,"Mell: Hi there! How are you doing?
Gloria: Hi Mell! We are fine, just the daily grind ;) And yourselves?
Mell: Not much happening either. An odd phone call with the kids. Or Tad's sister:(( Not much otherwise.
Gloria: Yeah... Life has become so quite since the kids are out of the house. We had more to get used to it. But it must hard for you. Especially you I mean.
Mell: I don't know. Sometimes I even forget that I should be missing them. In a way I do like this peace and quiet now.
Gloria: Small wonder. You had a hell of a time with them just before they went to college. I'd say you need to recover now.
Mell: I guess you're right. But maybe I should feel guilty or something?
Gloria: Don't be silly! You are a fantastic mom.
Mell: Thanks Gloria.
Gloria: Anyway I'm happy to hear from you again. We should really have a nice do again.
Mell: YES! Splendid!
Gloria: The weather is just brilliant, perfect for a BBQ. What do you think?
Mell: I'm all for it. At my place? I'd love it.
Gloria: Can't be better. I love your garden.
Mell: We're thinking about extending the terrace. I must show you my drawings, just a few ideas. It would be great to hear your opinion.
Gloria: I'd love to. But you know how little I know about garden design, or however you call it.
Mell: We'll have a look at them. Now the BBQ. At the weekend I suppose?
Gloria: Let me check the calendar. Here's our family planner. A horrible name, isn't it? So this weekend suits us fine. At the next one, on Saturday, Mark has penciled something in but I can't read it. So what about this Saturday?
Mell: Perfect. At least we know the weather holds. Shall I do the food and you the drinks?
Gloria: And I'll get us some dessert as well. 
Mell: Very good indeed. It's always so easy going with you.
Gloria: Ta! You were thinking about Tad's sister?
Mell: I'm afraid so. I'm so happy she moved up to Scotland and I don't have to put up with her trying to run my household. Tad feels relieved too.
Gloria: Good riddance! I could really never warm up to her.
Mell: Nobody can! Anyway she's gone and we're going to have a fantastic barbecue. Without her.
Gloria: Yes, we are. Oh I'm so happy you've phoned!
Mell: Looking forward to our BBQ on Saturday!
Gloria: So long!",BART,Mell and Gloria's kids are out of the house. They are going to have a BBQ at Mell's place on Saturday. Mell will do the food and Gloria will get the drinks.,no,,no,,no,,no,,no,,no,,no,,no,,0
53,13612019,"Mell: Hi there! How are you doing?
Gloria: Hi Mell! We are fine, just the daily grind ;) And yourselves?
Mell: Not much happening either. An odd phone call with the kids. Or Tad's sister:(( Not much otherwise.
Gloria: Yeah... Life has become so quite since the kids are out of the house. We had more to get used to it. But it must hard for you. Especially you I mean.
Mell: I don't know. Sometimes I even forget that I should be missing them. In a way I do like this peace and quiet now.
Gloria: Small wonder. You had a hell of a time with them just before they went to college. I'd say you need to recover now.
Mell: I guess you're right. But maybe I should feel guilty or something?
Gloria: Don't be silly! You are a fantastic mom.
Mell: Thanks Gloria.
Gloria: Anyway I'm happy to hear from you again. We should really have a nice do again.
Mell: YES! Splendid!
Gloria: The weather is just brilliant, perfect for a BBQ. What do you think?
Mell: I'm all for it. At my place? I'd love it.
Gloria: Can't be better. I love your garden.
Mell: We're thinking about extending the terrace. I must show you my drawings, just a few ideas. It would be great to hear your opinion.
Gloria: I'd love to. But you know how little I know about garden design, or however you call it.
Mell: We'll have a look at them. Now the BBQ. At the weekend I suppose?
Gloria: Let me check the calendar. Here's our family planner. A horrible name, isn't it? So this weekend suits us fine. At the next one, on Saturday, Mark has penciled something in but I can't read it. So what about this Saturday?
Mell: Perfect. At least we know the weather holds. Shall I do the food and you the drinks?
Gloria: And I'll get us some dessert as well. 
Mell: Very good indeed. It's always so easy going with you.
Gloria: Ta! You were thinking about Tad's sister?
Mell: I'm afraid so. I'm so happy she moved up to Scotland and I don't have to put up with her trying to run my household. Tad feels relieved too.
Gloria: Good riddance! I could really never warm up to her.
Mell: Nobody can! Anyway she's gone and we're going to have a fantastic barbecue. Without her.
Gloria: Yes, we are. Oh I'm so happy you've phoned!
Mell: Looking forward to our BBQ on Saturday!
Gloria: So long!",UniLM,Mell and Tad ' s sister moved to Scotland and are going to have a BBQ at her place on Saturday .,no,,yes,Mell and Tad ' s sister,no,,no,,no,,yes,her place,no,,no,,1
