,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
204,test_330,"#Person1#: Welcome to Beijing Tasty Restaurant. What can I do for you?
#Person2#: Will you please show me a table beside the window?
#Person1#: Sorry, there's no table beside the window, only one table in the centre.
#Person2#: In the centre? OK.
#Person1#: This way,please.
#Person2#: Thank you.
#Person1#: Here's the menu. Could I take your order?
#Person2#: Yes. I'd like chicken, fish, some vegetables,two cokes and two bowls of rice.
#Person1#: Is that all? We have Beijing Duck. It's so delicious. Would you like to have a try?
#Person2#: All right.
#Person1#: OK. Your food will be ready in a minute.
#Person2#: No, no, no! I need some time to wait for my friend. Please get my food ready in 20 minutes.
#Person1#: No problem.",BART,##Person2# orders Beijing Duck with cokes and rice. #Person1# will get the food ready in 20 minutes.,no,,no,,no,,no,,no,,no,,no,,no,,0
205,test_330,"#Person1#: Welcome to Beijing Tasty Restaurant. What can I do for you?
#Person2#: Will you please show me a table beside the window?
#Person1#: Sorry, there's no table beside the window, only one table in the centre.
#Person2#: In the centre? OK.
#Person1#: This way,please.
#Person2#: Thank you.
#Person1#: Here's the menu. Could I take your order?
#Person2#: Yes. I'd like chicken, fish, some vegetables,two cokes and two bowls of rice.
#Person1#: Is that all? We have Beijing Duck. It's so delicious. Would you like to have a try?
#Person2#: All right.
#Person1#: OK. Your food will be ready in a minute.
#Person2#: No, no, no! I need some time to wait for my friend. Please get my food ready in 20 minutes.
#Person1#: No problem.",UniLM,person1 leads person2 to a table in the centre of the beijing tasty restaurant . person2 orders beijing duck and waits for person1 ' s friend .,no,,yes,person1 ' s,no,,no,,no,,no,,no,,no,,1
206,test_330,"#Person1#: Welcome to Beijing Tasty Restaurant. What can I do for you?
#Person2#: Will you please show me a table beside the window?
#Person1#: Sorry, there's no table beside the window, only one table in the centre.
#Person2#: In the centre? OK.
#Person1#: This way,please.
#Person2#: Thank you.
#Person1#: Here's the menu. Could I take your order?
#Person2#: Yes. I'd like chicken, fish, some vegetables,two cokes and two bowls of rice.
#Person1#: Is that all? We have Beijing Duck. It's so delicious. Would you like to have a try?
#Person2#: All right.
#Person1#: OK. Your food will be ready in a minute.
#Person2#: No, no, no! I need some time to wait for my friend. Please get my food ready in 20 minutes.
#Person1#: No problem.",MV-BART,"#Person2# comes to Beijing Tasty Restaurant. #Person1# shows #Person2 #Person3# a table in the centre and takes #Person 2#'s order of food in 20 minutes, but #Person4# wants some time to wait for a friend.",no,,yes,#Person4#,no,,no,,no,,no,,yes,but,no,,1
207,test_330,"#Person1#: Welcome to Beijing Tasty Restaurant. What can I do for you?
#Person2#: Will you please show me a table beside the window?
#Person1#: Sorry, there's no table beside the window, only one table in the centre.
#Person2#: In the centre? OK.
#Person1#: This way,please.
#Person2#: Thank you.
#Person1#: Here's the menu. Could I take your order?
#Person2#: Yes. I'd like chicken, fish, some vegetables,two cokes and two bowls of rice.
#Person1#: Is that all? We have Beijing Duck. It's so delicious. Would you like to have a try?
#Person2#: All right.
#Person1#: OK. Your food will be ready in a minute.
#Person2#: No, no, no! I need some time to wait for my friend. Please get my food ready in 20 minutes.
#Person1#: No problem.",CODS,#Person1# helps #Person2# to order food and tells #Person2# to wait.,yes,tells #Person2# to wait.,no,,no,,no,,no,,no,,no,,no,,1
208,test_95,"#Person1#: Thank you. Steven. That was the most magnificent meal I've had abroad. You'll have to let me reciprocate the next time you're in Beijing. 
#Person2#: Don't worry about it, Lin. That's no big deal. You know, Americans appreciate China's rich culinary culture. Just excuse me for a second while I check the number here and figure out how much to give the waiter. Hmm, by the way, what do you do about tipping in China? 
#Person1#: We don't . 
#Person2#: No tipping? Now that's what I call a civilized system. 
#Person1#: At hotels and some restaurants they add a service charge to the bill, but other than that , tipping isn't customary. 
#Person2#: What about cab drivers and porters? 
#Person1#: In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed not to accept gratuities. 
#Person2#: You'd have a revolution on your hands if you tried to introduce that sort of system here. ",BART,Lin thanks Steven for the meal. Steven tells Lin tipping isn't customary in China and cab drivers and porters don't accept gratuities.,no,,yes,Lin,no,,no,,no,,no,,no,,no,,1
209,test_95,"#Person1#: Thank you. Steven. That was the most magnificent meal I've had abroad. You'll have to let me reciprocate the next time you're in Beijing. 
#Person2#: Don't worry about it, Lin. That's no big deal. You know, Americans appreciate China's rich culinary culture. Just excuse me for a second while I check the number here and figure out how much to give the waiter. Hmm, by the way, what do you do about tipping in China? 
#Person1#: We don't . 
#Person2#: No tipping? Now that's what I call a civilized system. 
#Person1#: At hotels and some restaurants they add a service charge to the bill, but other than that , tipping isn't customary. 
#Person2#: What about cab drivers and porters? 
#Person1#: In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed not to accept gratuities. 
#Person2#: You'd have a revolution on your hands if you tried to introduce that sort of system here. ",UniLM,lin thanks steven for the meal and tells him they don ' t have tipping in china . steven thinks it ' s a civilized system .,no,,no,,no,,no,,no,,no,,no,,no,,0
210,test_95,"#Person1#: Thank you. Steven. That was the most magnificent meal I've had abroad. You'll have to let me reciprocate the next time you're in Beijing. 
#Person2#: Don't worry about it, Lin. That's no big deal. You know, Americans appreciate China's rich culinary culture. Just excuse me for a second while I check the number here and figure out how much to give the waiter. Hmm, by the way, what do you do about tipping in China? 
#Person1#: We don't . 
#Person2#: No tipping? Now that's what I call a civilized system. 
#Person1#: At hotels and some restaurants they add a service charge to the bill, but other than that , tipping isn't customary. 
#Person2#: What about cab drivers and porters? 
#Person1#: In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed not to accept gratuities. 
#Person2#: You'd have a revolution on your hands if you tried to introduce that sort of system here. ",MV-BART,Lin thanks Steven for the meal in Beijing. Steven asks Lin about tipping in China. Lin tells him tipping isn't customary in hotels and some restaurants and cab drivers and porters don't accept gratuities.,no,,no,,no,,no,,no,,no,,no,,no,,0
211,test_95,"#Person1#: Thank you. Steven. That was the most magnificent meal I've had abroad. You'll have to let me reciprocate the next time you're in Beijing. 
#Person2#: Don't worry about it, Lin. That's no big deal. You know, Americans appreciate China's rich culinary culture. Just excuse me for a second while I check the number here and figure out how much to give the waiter. Hmm, by the way, what do you do about tipping in China? 
#Person1#: We don't . 
#Person2#: No tipping? Now that's what I call a civilized system. 
#Person1#: At hotels and some restaurants they add a service charge to the bill, but other than that , tipping isn't customary. 
#Person2#: What about cab drivers and porters? 
#Person1#: In a cab you just pay what it says on the meter. I generally tip hotel porters 10 yuan per bag, but in first-class hotels they're instructed not to accept gratuities. 
#Person2#: You'd have a revolution on your hands if you tried to introduce that sort of system here. ",CODS,"Lin and Steven had a magnificent meal in Beijing. Steven thinks Americans appreciate China's rich culinary culture, but Lin says tipping isn't customary in hotels and restaurants and cab drivers and porters.",no,,no,,no,,no,,no,,yes,in Beijing,no,,no,,1
212,test_290,"#Person1#: I'd like to purchase a pan. 
#Person2#: Is there any particular size that you want? 
#Person1#: Well, I cook a lot of big meals. 
#Person2#: What do you think of this one? It's a 16' pan. 
#Person1#: Yes, that's the right size, but it's so heavy. 
#Person2#: Well, look at our aluminum pan. It's much lighter. 
#Person1#: Yes, this is very light. But the handle is also aluminum. 
#Person2#: No problem. Look at this one. Same pan, but with a lightweight wooden handle. 
#Person1#: Great. This is exactly what I was looking for. I'll buy it. 
#Person2#: I think you'll love this pan. Do you want to pay with cash? 
#Person1#: Yes. Oh, wait a second, please. What about a lid? 
#Person2#: I'm sorry. I forgot to show it to you. Here it is. It comes with the pan. ",BART,##Person1# buys a 16' aluminum pan with a lightweight wooden handle with #Person2#'s assistance.,no,,no,,no,,no,,no,,no,,no,,no,,0
213,test_290,"#Person1#: I'd like to purchase a pan. 
#Person2#: Is there any particular size that you want? 
#Person1#: Well, I cook a lot of big meals. 
#Person2#: What do you think of this one? It's a 16' pan. 
#Person1#: Yes, that's the right size, but it's so heavy. 
#Person2#: Well, look at our aluminum pan. It's much lighter. 
#Person1#: Yes, this is very light. But the handle is also aluminum. 
#Person2#: No problem. Look at this one. Same pan, but with a lightweight wooden handle. 
#Person1#: Great. This is exactly what I was looking for. I'll buy it. 
#Person2#: I think you'll love this pan. Do you want to pay with cash? 
#Person1#: Yes. Oh, wait a second, please. What about a lid? 
#Person2#: I'm sorry. I forgot to show it to you. Here it is. It comes with the pan. ",UniLM,person1 buys a aluminum pan with a lightweight wooden handle with cash from person2 .,no,,no,,no,,no,,no,,no,,no,,no,,0
