,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
35,cde6aef9-256e-48fb-a036-260f7404d375,ann_wjbp,13680873,gpt4-32k-0613,consents,Should be worthwhile,Intrinsic_Error,"Darcy inquires if Adam has ever visited Egypt, citing his frequent travel habits. Adam clarifies that he''s only been to a few countries and asks why she asked. Darcy explains that Aaron has a layover in Cairo, Egypt, might leave the airport to kill time, to which Adam consents as long as Aaron remains careful.","Darcy: have you ever been to Egypt?
Adam: why would you think Ive been to Egypt?
Darcy: you travel a lot
Adam: if you say so, ive only been to a few countries. why do you ask?
Darcy: Aaron has a connecting flight in Cairo and might leave the airport for a few hours to pass the time.
Adam: I see. Should be worthwhile as long as hes careful.
Darcy: thats what im thinking"
36,739fde1d-ba40-41b6-b98e-06db19a421c4,ann_wjbp,13680874,gpt4-32k-0613,,,,"Tiffany asks her sister Railey to buy her a burger on her way back home, to which Railey agrees.","Tiffany: buy me a burger on your way home
Railey: ok
Tiffany: thx, sis :)"
37,22e18826-da80-4a92-86b7-62b6bc49a42b,ann_wjbp,13680972,gpt4-32k-0613,to discuss the matter.,Couldn't you come to my place tonight?,Extrinsic_Error,"George wants to talk about a delicate issue with Donna and suggests they meet at a coffee shop to discuss it. Donna questions if a coffee shop is the best place for such a conversation. Rethinking, George agrees and instead invites Donna to his place to discuss the matter.","George: Hi Donna. I''ve been trying to catch you.
Donna: What about?
George: A rather delicate matter.
Donna: Did you catch AIDS?
George: Very funny!
Donna: It is, isn''t it?
George: I don''t think so.
Donna: Too bad. So what do you want?
George: Could we meet and discuss it somewhere?
Donna: Like where?
George: Like in a coffee shop or somewhere.
Donna: You sure a coffee shop is better to discuss delicate matters.
George: Come to think of it, you are right. It''s not.
Donna: See? So what''s up?
George: Couldn''t you come to my place tonight?"
38,63334f55-0827-4940-8953-aa2cb167e806,ann_wjbp,13681171,gpt4-32k-0613,,,,Tanya asks Rosie how she is feeling and Rosie responds that she is better than before but still not great. Tanya expresses relief and tells Rosie she had been worried about her.,"Tanya: are you better today?
Rosie: better, but not good
Tanya: it''s great to hear that
Tanya: i was worried"
39,f6c8d5bc-a7a8-4449-b630-5ecf88e4b3a4,ann_wjbp,13681241,gpt4-32k-0613,,,,"Jair checks if Callum is still busy, and Callum confirms that he is.","Jair: Still busy?
Callum: Yes a little sorry
Jair: ok"
40,803283e8-af81-40a5-a209-b44ad9e4f85b,ann_wjbp,13681441,gpt4-32k-0613,The university,They are organizing,Extrinsic_Error,"Lewandowska, who is a thesis mentor to Joanna, has been hospitalized due to measles. Joanna has received an email about this, also advising that anyone who has been in contact with Lewandowska in recent days must get vaccinated. The university is organizing vaccinations from the 17th to the 19th. Joanna, who just started a new job, plans to try and get the vaccine before work on the 18th.","Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn''t see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don''t have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won''t lose the entire day..."
41,a6e9098d-373c-4ea9-8a38-bbcefe27fc78,ann_wjbp,13681441,gpt4-32k-0613,a new,just started working,Extrinsic_Error,"Lewandowska, who is a thesis mentor to Joanna, has been hospitalized due to measles. Joanna has received an email about this, also advising that anyone who has been in contact with Lewandowska in recent days must get vaccinated. The university is organizing vaccinations from the 17th to the 19th. Joanna, who just started a new job, plans to try and get the vaccine before work on the 18th.","Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn''t see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don''t have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won''t lose the entire day..."
42,6858cdf3-12f7-41ef-a4c6-0d0e2ab03159,ann_wjbp,13681560,gpt4-32k-0613,stressed,Not found,,"Hayden is stressed about deciding what to study, as he wants to make good money in the future. He is passionate about African studies, but is unsure about the financial prospects. He is considering working as a flight attendant since he meets the qualifications, but is hesitant due to safety concerns. Margaret, in response, encourages him to take the job for its travel benefits.","Hayden: Anyway I have 1 month to write my thesis. And then I need to decide what studies I should choose and I have a problem because I don''t know what I can do in the future to make good money
Margaret: You''ll find something
Hayden: And the only studies I''m interested in are African studies but I''m not sure I can make big money later on haha except for working in the embassy or something like that. I was thinking about working as a flight attendant. It would be easy for me to get that job since I can swim (and here it''s obligatory) I''m even a water rescuer. I know English italian and polish and a bit of german.
Margaret: So go ahead for it
Hayden: But to be honest , I don''t think so that job is so great. I can''t work there forever and I''m not that sure I wanna risk every time hahah since flight accidents happen
Margaret: Hahahaha you shouldn''t think about that
Hayden: But I don''t wanna die hhahahahah
Margaret: It would be good you would get to travel a lot"
43,3e312f9f-45d6-4a25-8af4-210baaa3ad5b,ann_wjbp,13681482,gpt4-32k-0613,his address,Not found,Extrinsic_Error,Derek McCarthy asks Filip if he could borrow an Android cable as he is almost out of charge. Tommy responds saying he is in Poland but offers to call his wife to give Derek one. He provides his address: 67 Glenoaks close. Derek appreciates the help. Tommy advises his wife might be at work but will be home around 8:15 pm. He also mentions his wife''s name is Paulina.,"Derek McCarthy: Filip - are you around? Would you have an Android cable I could borrow for an hour? I''m almost out of charge and I have a power pack  but forgot my cable
Tommy: I am in Poland but can ring my wife and she will give you one
Tommy: Do you want me to?
Tommy: 67 glenoaks close
Derek McCarthy: That would be great if you could!! Otherwise I''m sitting here in the dark for an hour <emoticon_smile>
Tommy: Put it in gps and start driving
Derek McCarthy: <emoticon_thumbup>
Tommy: She might be at work for next 15 min but will help you for sure
Derek McCarthy: Thanks a lot mate
Tommy: Sent her msg. She will give it to you. Approx time when she will be at home is 8:15 pm
Derek McCarthy: Thanks again!! What''s your wife''s name  again??
Tommy: Paulina"
44,4d7d86bd-45db-43fe-87a9-d32a4707f620,ann_wjbp,13681482,gpt4-32k-0613,He also mentions,Not found,,Derek McCarthy asks Filip if he could borrow an Android cable as he is almost out of charge. Tommy responds saying he is in Poland but offers to call his wife to give Derek one. He provides his address: 67 Glenoaks close. Derek appreciates the help. Tommy advises his wife might be at work but will be home around 8:15 pm. He also mentions his wife''s name is Paulina.,"Derek McCarthy: Filip - are you around? Would you have an Android cable I could borrow for an hour? I''m almost out of charge and I have a power pack  but forgot my cable
Tommy: I am in Poland but can ring my wife and she will give you one
Tommy: Do you want me to?
Tommy: 67 glenoaks close
Derek McCarthy: That would be great if you could!! Otherwise I''m sitting here in the dark for an hour <emoticon_smile>
Tommy: Put it in gps and start driving
Derek McCarthy: <emoticon_thumbup>
Tommy: She might be at work for next 15 min but will help you for sure
Derek McCarthy: Thanks a lot mate
Tommy: Sent her msg. She will give it to you. Approx time when she will be at home is 8:15 pm
Derek McCarthy: Thanks again!! What''s your wife''s name  again??
Tommy: Paulina"
45,7fa5ccf8-644b-45d3-8b3c-54f483f4c94a,ann_wjbp,13681509,gpt4-32k-0613,appropriately,Not found,Extrinsic_Error,"Abigail reminds Damien that on Sunday they go to church and he must dress appropriately in a coat and tie as a show of respect. Although Damien shows reluctance about the formalities, Abigail insists he should be ready on time.","Abigail: It''s Sundaay.
Damien: So?..
Abigail: You know what that means.
Damien: Hmm no I don''t x)
Abigail: Sunday means we go to church~.
Damien: Oh, yeah..
Abigail: Don''t forget to put on a coat and tie.
Damien: A coat and tie?.. Why?
Abigail: To show respect to God and others.
Damien: Omg..I''m glad Sunday is only once a week.
Abigail: I hope God didn''t hear that.
Damien: He''ll forgive me 
Abigail: Just be ready on time please."
46,df33136b-39b7-4ab2-b954-042c01ccc58a,ann_wjbp,13681516,gpt4-32k-0613,xpress affection for each other,Not found,Extrinsic_Error,"Frank and Zoe express affection for each other, with Zoe sending a video file and both wishing each other a good day.","Zoe: <file_video>
Frank: Love you!
Zoe: :-*
Frank: Have a good day, babe :-*"
47,ad7f7de3-faf8-4e43-b6a2-67a4fe7337bf,ann_wjbp,13681516,gpt4-32k-0613,both wishing each other,Not found,Extrinsic_Error,"Frank and Zoe express affection for each other, with Zoe sending a video file and both wishing each other a good day.","Zoe: <file_video>
Frank: Love you!
Zoe: :-*
Frank: Have a good day, babe :-*"
48,02a54d28-4b51-48bd-a38b-4221ff0d4eac,ann_wjbp,13681870,gpt4-32k-0613,,,,"Miley expresses her fatigue and reluctance to go to work the following day, stating she wants to sleep and rest. Aaron empathizes with her, expressing a similar desire for a holiday. He encourages Miley to keep pushing through.","Miley: don''t want to go to work tomorrow!
Miley: wanna sleep!!!
Miley: need some rest :(
Aaron: know what u feelin
Aaron: really want some holiday already
Miley: :(
Aaron: fighting girl!"
49,48fb29d5-ad05-4ced-aba6-c23d36ab7244,ann_wjbp,13681871,gpt4-32k-0613,,,,Andy informed Sue that he will be working late until 4 and will arrive by 8. Sue replied that she has no issues with this.,"Andy: Working late til 4 xx
Sue: no worries xx
Andy: be there by 8 xx
Sue: No probs babes xx"
50,35868fc2-63f2-4c50-9688-2ca529344b4f,ann_wjbp,13681886,gpt4-32k-0613,once she's well,Not found,Extrinsic_Error,"Stella and Sandra had a conversation where Stella checked in on Sandra, who has been suffering from a disease. Sandra shared her improvement with new effective medicines, despite the previously prescribed ones being ineffective. Stella expressed her relief and hoped for Sandra''s quick recovery. Stella offered to take Sandra to the cinema once she''s well, desiring to choose a movie based on Sandra''s preference. Sandra expressed her preference for an action movie to escape her current situation. Stella agreed to find a suitable movie and wished Sandra a speedy recovery.","Stella: Hi Sandra
Stella: Did you recover finally?
Stella: I wanted to come and visit you but I didn''t want to get infected by the disease that you''ve been carrying
Stella: You know... I''m a teacher, I could spread the disease
Sandra: Hello my dear
Sandra: I''m getting better every day but there''s still something left
Sandra: I have some effective medicines now
Sandra: All the drugs that doctors have been prescribing to me so far were useless
Sandra: Now the difference in my well-being is surprisingly considerable
Stella: It''s very nice to here that, I''m so happy for you!
Stella: Hope you''ll be in a perfect health soon
Stella: I want to take you to the cinema
Stella: They have a brilliant repertoire now
Sandra: Oh, I dream of getting out of the house!
Sandra: I used to love laying in the bed for hours, but now I hate it
Stella: I understand
Stella: Just tell me, what kind of movie would you like to watch?
Stella: A romantic comedy, horror, fantasy or something else?
Stella: I''ll do some research in my friends'' midst and try to choose the best option :)
Sandra: I''m dreaming of watching some action movie
Sandra: With all the special effects and dynamic action
Sandra: Something that would be the opposite of my current situation :)
Stella: You got it! :)
Stella: I''ll find something special for you
Stella: So I''m keeping my fingers crossed for your quick recovery
Stella: Talk to you soon! :)
Sandra: Thanks, Stella, my darling. You made my day :)
Sandra: Bye bye"
