,Unnamed: 0,Dialogue,Model,Summary,origin,Annotations,Reference_Summary,Errors,fewshot_span_f1,fewshot_span_acc,fewshot_gpt_text,zeroshot_span_f1,zeroshot_span_acc,zeroshot_gpt_text
184,184,"Lee: I'm scared and confused. The digital wizard client manager who normally wears only hoodies, just put on a proper dress shirt and a suit jacket.
Lee: The Russians are coming!
Andy: Maybe he has a date after work?
Andy: Possibly with a Russian soldier ;)
Lee: If I'm not mistaken, he has some sort of a client related presentation.
Lee: But it's still weird.
Lee: I've been here for almost 5 months and this is the first time I see something like this. :D
Andy: Take pictures and make fun of him in a couple of weeks :P
Lee: I should.
Lee: Quick picture and post to FB.
Andy: The corporate one!
Lee: Yeah!
Lee: But on a more interesting topic, I went and pre-purchased RoS CE in a temporal break of my brains.
Andy: Digital or the ""real"" one?
Lee: Digital.
Andy: Did it unlock any features already?
Lee: Pet for WoW, some decals for SC2.
Lee: Pre-ordering opened up a hero in a game not yet released. :D
Andy: So basically you got some goodies that you would get anyway by buying it closer to launch date? :P
Lee: Yeah, preorder...
Lee: Wait, wait! Wings! Wings and a Demon Hunter for Heroes of the Storm.
Lee: Although wings not applied yet and I prefer the look of the wings from the original CE.
Lee: <file_other>
Andy: ""or anyone who redeems a Reaper of Souls retail game key on or before March 31"" - so basically what I said :P
Lee: Well yeah but I just took a quick bullet when I still had some money on my account.",bart,"Lee bought RoS CE in a temporal break of his brains. It unlocked a pet for WoW, decals for SC2 and a Demon Hunter for Heroes of the Storm.",SAMSum,{},The client manager suited up. He has a presentation for a client. Lee pre-ordered the digital RoS CE and got extra in-game content: Wings and a Demon Hunter for Heroes of the Storm.,0,0.0,0.0,"Lee bought RoS CE in a temporal break of his brains. It unlocked a pet for WoW, decals for SC2 and a Demon Hunter for Heroes of the Storm.",1.0,1.0,No inconsistent spans.
185,185,"Cristina: Hey
Cristina: Do you think we can meet up next week to discuss the shoot?
Gaya: Yes, I just need to double check my schedule
Gaya: If you like we can meet at my studio?
Gaya: It's easier
Cristina: Ok
Cristina: I'm more free on Wednesday and Friday
Gaya: Ok ;)",structure_aware_bart,Cristina and Gaya will meet next week at Gaya's studio to discuss the shoot.,SAMSum,{},Gaya and Cristina are going to meet at Gaya's studio to talk about the photoshoot. Cristina prefers Wednesdays and Fridays.,0,0.0,0.0,Cristina and Gaya will meet next week at Gaya's studio to discuss the shoot.,1.0,1.0,None
186,186,"Cristina: Hey
Cristina: Do you think we can meet up next week to discuss the shoot?
Gaya: Yes, I just need to double check my schedule
Gaya: If you like we can meet at my studio?
Gaya: It's easier
Cristina: Ok
Cristina: I'm more free on Wednesday and Friday
Gaya: Ok ;)",bart,Cristina and Gaya will meet at Gaya's studio next week to discuss the shoot. Cristina is more free on Wednesday and Friday.,SAMSum,{},Gaya and Cristina are going to meet at Gaya's studio to talk about the photoshoot. Cristina prefers Wednesdays and Fridays.,0,0.0,0.0,"Cristina and Gaya
will meet at Gaya's studio next week to discuss the shoot
Cristina is more free on Wednesday and Friday.",1.0,1.0,No inconsistent spans.
187,187,"Cristina: Hey
Cristina: Do you think we can meet up next week to discuss the shoot?
Gaya: Yes, I just need to double check my schedule
Gaya: If you like we can meet at my studio?
Gaya: It's easier
Cristina: Ok
Cristina: I'm more free on Wednesday and Friday
Gaya: Ok ;)",gpt3_finetune,Cristina and Gaya arrange a meeting on next Wednesday and Friday at Gaya's studio.,SAMSum,"{""Cristina and Gaya arrange a meeting on next Wednesday and Friday at Gaya's studio."": [('next Wednesday and Friday', 'intrinsic', 'CirE')]}",Gaya and Cristina are going to meet at Gaya's studio to talk about the photoshoot. Cristina prefers Wednesdays and Fridays.,1,0.47058823529411764,0.0,Cristina and Gaya arrange a meeting on next Wednesday and Friday at Gaya's studio.,0.47058823529411764,0.0,"""Cristina and Gaya arrange a meeting on next Wednesday and Friday at Gaya's studio."""
188,188,"Cristina: Hey
Cristina: Do you think we can meet up next week to discuss the shoot?
Gaya: Yes, I just need to double check my schedule
Gaya: If you like we can meet at my studio?
Gaya: It's easier
Cristina: Ok
Cristina: I'm more free on Wednesday and Friday
Gaya: Ok ;)",pegasus,Cristina and Gaya will meet next week to discuss the shoot. They will meet at Gaya's studio. Cristina is more free on Wednesday and Friday.,SAMSum,{},Gaya and Cristina are going to meet at Gaya's studio to talk about the photoshoot. Cristina prefers Wednesdays and Fridays.,0,0.0,0.0,"Cristina
Gaya
meet next week
the shoot
Gaya's studio
Cristina is more free on Wednesday and Friday.",1.0,1.0,None
189,189,"Cristina: Hey
Cristina: Do you think we can meet up next week to discuss the shoot?
Gaya: Yes, I just need to double check my schedule
Gaya: If you like we can meet at my studio?
Gaya: It's easier
Cristina: Ok
Cristina: I'm more free on Wednesday and Friday
Gaya: Ok ;)",condigsum,Cristina and Gaya will meet next week to discuss the shoot. They will meet at Gaya's studio.,SAMSum,{},Gaya and Cristina are going to meet at Gaya's studio to talk about the photoshoot. Cristina prefers Wednesdays and Fridays.,0,0.0,0.0,"Cristina and Gaya
will meet next week to discuss the shoot
They will meet at Gaya's studio.",1.0,1.0,None
190,190,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that",structure_aware_bart,Julia's parents are having a fight over where to eat. She doesn't want to eat with them anymore. Ronald will call her when she gets back.,SAMSum,"{'Ronald will call her when she gets back.': [('Ronald', 'intrinsic', 'EntE')]}",Julia will call Ronald when she gets back. He has something to tell her.,1,0.05555555555555555,0.0,"Julia's parents
fight over where to eat
She doesn't want to eat with them anymore
Ronald will call her when she gets back.",0.2222222222222222,0.0,"""Ronald will call her when she gets back."""
191,191,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that",pegasus,Julia's parents are having a fight over where to eat. She doesn't want to eat with them anymore. Ronald will call her when she gets back.,SAMSum,"{'Ronald will call her when she gets back.': [('Ronald', 'intrinsic', 'EntE')]}",Julia will call Ronald when she gets back. He has something to tell her.,1,0.07407407407407407,0.0,"Julia's parents are having a fight over where to eat
She doesn't want to eat with them anymore
Ronald will call her when she gets back",0.2222222222222222,0.0,"""Ronald will call her when she gets back."""
192,192,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that",gpt3_finetune,Julia's weekend is not too good. The problem with her parents is causing her a lot of problems. She will call Ronald when she gets back.,SAMSum,"{'The problem with her parents is causing her a lot of problems.': [('a lot of problems', 'extrinsic', 'EntE')]}",Julia will call Ronald when she gets back. He has something to tell her.,1,0.17777777777777778,0.0,"Julia's weekend is not too good
The problem with her parents is causing her a lot of problems
She will call Ronald when she gets back.",0.5333333333333333,0.0,"""The problem with her parents is causing her a lot of problems."""
193,193,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that",condigsum,Julia's parents are having a fight over where to eat. She doesn't want to eat with them anymore. She will call Ronald when she gets back.,SAMSum,{},Julia will call Ronald when she gets back. He has something to tell her.,0,0.0,0.0,"Julia's parents are having a fight over where to eat.
She doesn't want to eat with them anymore.
She will call Ronald when she gets back.",1.0,1.0,No inconsistent spans.
194,194,"Ronald: How's your weekend?
Julia: Fine I guess...
Ronald: Doesn't sound like you're enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don't event want to eat with them anymore
Ronald: I'm sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I've got something to tell you, and I'm sure you're gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that",bart,Julia's parents are having a fight over where to eat. She doesn't want to eat with them anymore. Ronald wants her to call him when she gets back.,SAMSum,{},Julia will call Ronald when she gets back. He has something to tell her.,0,0.0,0.0,Julia's parents are having a fight over where to eat. She doesn't want to eat with them anymore. Ronald wants her to call him when she gets back.,1.0,1.0,No inconsistent spans.
196,196,"Mike: Can anybody do the washing up?
Mike: I did it last time
Mike: So now its your turn
Sara: I'll do it
Mike: Ok
Sara: But when I get back
Sara: From the cinema
Sam: You're going to the cinema?? With whom??
Sara: With Jack
Sam: Ahhhh
Sam: I thought that maybe I'll join you
Sara: Not this time ;-)))
Sam: <file_gif>
Sara: xDD",structure_aware_bart,Mike has done the washing up last time. Sara will do it when she gets back from the cinema. Sam will join Mike when he gets back.,SAMSum,"{'Sam will join Mike when he gets back.': [('will join', 'extrinsic', 'PredE')]}","Mike wants someone else to do the washing up this time. Sara agrees, but when she returns from the cinema she is at with Jack.",1,0.0,0.0,"Mike has done the washing up last time
when he gets back",0.4,0.0,"""Sam will join Mike when he gets back."""
197,197,"Mike: Can anybody do the washing up?
Mike: I did it last time
Mike: So now its your turn
Sara: I'll do it
Mike: Ok
Sara: But when I get back
Sara: From the cinema
Sam: You're going to the cinema?? With whom??
Sara: With Jack
Sam: Ahhhh
Sam: I thought that maybe I'll join you
Sara: Not this time ;-)))
Sam: <file_gif>
Sara: xDD",condigsum,Sara will do the washing up when she gets back from the cinema with Jack.,SAMSum,{},"Mike wants someone else to do the washing up this time. Sara agrees, but when she returns from the cinema she is at with Jack.",0,0.0,0.0,Sara will do the washing up when she gets back from the cinema with Jack.,1.0,1.0,No inconsistent spans.
198,198,"Mike: Can anybody do the washing up?
Mike: I did it last time
Mike: So now its your turn
Sara: I'll do it
Mike: Ok
Sara: But when I get back
Sara: From the cinema
Sam: You're going to the cinema?? With whom??
Sara: With Jack
Sam: Ahhhh
Sam: I thought that maybe I'll join you
Sara: Not this time ;-)))
Sam: <file_gif>
Sara: xDD",gpt3_finetune,Mike asks Sara to do the washing up. Sara and Jack will go to the cinema. Sam thinks he would go with Sara. He declines her offer.,SAMSum,"{'Mike asks Sara to do the washing up.': [('Sara', 'intrinsic', 'EntE')], 'He declines her offer.': [('He', 'n/a', 'CorefE')]}","Mike wants someone else to do the washing up this time. Sara agrees, but when she returns from the cinema she is at with Jack.",2,0.08695652173913045,0.0,Mike asks Sara to do the washing up. Sara and Jack will go to the cinema. Sam thinks he would go with Sara. He declines her offer.,0.3111111111111111,0.0,"""Mike asks Sara to do the washing up.""
""He declines her offer."""
